#size	#ev_no	#value			#time(ms)
16	0	1.000996708869934	2.261445
32	0	1.000995993614197	4.859595
64	0	1.000995278358459	9.843232
128	0	1.000994682312012	20.274312
256	0	1.000993967056274	47.315805
512	0	1.000993371009827	138.525671
1024	0	1.000993967056274	580.087804
2048	0	1.000998735427856	2969.774398
4096	0	1.000994205474854	21206.778474
